id	name	lat	lon	capital	code	pop
3117735	Madrid	40.4165	-3.7026	1	PPLC	3255
2553604	Casablanca	33.5883	-7.6114	0	PPLA	3144
2538475	Rabat	34.0132	-6.8326	1	PPLC	1655
2548885	Fès	34.0331	-5.0003	0	PPLA	964
2537763	Sale	34.0531	-6.7985	0	PPL	903
2542997	Marrakesh	31.6342	-7.9999	0	PPLA	839
2485926	Oran	35.6991	-0.6359	0	PPLA	803
2509954	Valencia	39.4739	-0.3797	0	PPLA	789
2561668	Agadir	30.4202	-9.5982	0	PPLA	698
2530335	Tangier	35.7673	-5.7997	0	PPLA	688
2510911	Sevilla	37.3828	-5.9732	0	PPLA	684
2514256	Málaga	36.7202	-4.4203	0	PPLA2	578
2542715	Meknès	33.8935	-5.5473	0	PPLA2	545
2267057	Lisbon	38.7167	-9.1333	1	PPLC	517
2513416	Murcia	37.9870	-1.1300	0	PPLA	460
2540483	Oujda-Angad	34.6814	-1.9086	0	PPLA	405
2558545	Al Hoceïma	35.2516	-3.9372	0	PPLA2	395
2515270	Las Palmas de Gran Canaria	28.0997	-15.4134	0	PPLA	378
2544571	Kenitra	34.2610	-6.5802	0	PPLA	366
2521978	Alicante	38.3452	-0.4815	0	PPLA2	334
2528910	Tétouan	35.5784	-5.3684	0	PPLA2	326
2519240	Córdoba	37.8916	-4.7728	0	PPLA2	325
2529013	Temara	33.9287	-6.9066	0	PPLA3	313
2537881	Safi	32.2994	-9.2372	0	PPLA2	288
6544489	Latina	40.3890	-3.7457	0	PPLX	256
6544493	Carabanchel	40.3909	-3.7242	0	PPLX	253
3112737	Puente de Vallecas	40.3935	-3.6620	0	PPLX	244
2517117	Granada	37.1882	-3.6067	0	PPLA2	234
2518559	Elche	38.2622	-0.7011	0	PPLA3	230
3124964	Ciudad Lineal	40.4451	-3.6513	0	PPL	228
8285534	Fuencarral-El Pardo	40.4984	-3.7314	0	PPLX	220
2520058	Cartagena	37.6020	-0.9840	0	PPLA3	211
2481007	Sidi Bel Abbes	35.1899	-0.6309	0	PPLA	210
2516326	Jerez de la Frontera	36.6865	-6.1361	0	PPLA3	207
3116025	Móstoles	40.3223	-3.8650	0	PPLA3	206
3130616	Alcalá de Henares	40.4821	-3.3600	0	PPLA3	204
2511174	Santa Cruz de Tenerife	28.4682	-16.2546	0	PPLA	204
10920963	Salé Al Jadida	33.9972	-6.7405	0	PPL	200
3121960	Fuenlabrada	40.2842	-3.7942	0	PPLA3	197
2462881	Laayoune	27.1418	-13.1880	0	PPLA	196
2521886	Almería	36.8381	-2.4597	0	PPLA2	188
2542051	Mohammedia	33.6861	-7.3830	0	PPLA3	187
3118594	Leganés	40.3272	-3.7635	0	PPLA3	186
2519752	Castelló de la Plana	39.9857	-0.0493	0	PPLA2	180
2271772	Amadora	38.7538	-9.2308	0	PPL	178
2475687	Tlemcen	34.8783	-1.3150	0	PPLA	173
2522258	Albacete	38.9942	-1.8564	0	PPLA2	169
2544248	Khouribga	32.8811	-6.9063	0	PPLA3	167
3130564	Alcorcón	40.3458	-3.8249	0	PPLA3	167
3121437	Getafe	40.3057	-3.7329	0	PPLA3	167
2555745	Beni Mellal	32.3372	-6.3498	0	PPLA	166
2505530	Béchar	31.6167	-2.2167	0	PPLA	165
3120635	Hortaleza	40.4744	-3.6411	0	PPLX	161
6544488	San Blas-Canillejas	40.4389	-3.6154	0	PPLX	157
2548880	Fès al Bali	34.0701	-4.9547	0	PPLX	156
3111108	Salamanca	40.9688	-5.6639	0	PPLA2	155
3108118	Tetuán de las Victorias	40.4597	-3.6975	0	PPLX	155
2511401	La Laguna	28.4853	-16.3201	0	PPL	150
6544494	Madrid Centro	40.4183	-3.7027	0	PPLX	149
6544487	Arganzuela	40.4002	-3.6962	0	PPLX	148
2521420	Badajoz	38.8779	-6.9706	0	PPLA3	148
2550078	El Jadid	33.2568	-8.5088	0	PPL	147
6544491	Salamanca	40.4297	-3.6797	0	PPLX	147
6544492	Chamberí	40.4340	-3.7038	0	PPLX	145
2516548	Huelva	37.2664	-6.9400	0	PPLA2	144
2529317	Taza	34.2100	-4.0100	0	PPLA2	141
6544490	Usera	40.3887	-3.7004	0	PPLX	141
3125239	Chamartín	40.4621	-3.6766	0	PPL	140
2514169	Marbella	36.5154	-4.8858	0	PPLA3	134
2541479	Nador	35.1681	-2.9335	0	PPLA3	129
6544495	Retiro	40.4132	-3.6831	0	PPLX	126
3104748	Villaverde	40.3500	-3.7000	0	PPLX	126
2520600	Cadiz	36.5267	-6.2891	0	PPLA2	126
2518794	Dos Hermanas	37.2829	-5.9209	0	PPLA3	122
2537406	Settat	33.0010	-7.6166	0	PPLA2	119
3107784	Torrejón de Ardoz	40.4554	-3.4697	0	PPLA3	118
2262963	Setúbal	38.5244	-8.8882	0	PPLA	117
6544099	Moncloa-Aravaca	40.4355	-3.7317	0	PPLX	116
2522013	Algeciras	36.1333	-5.4505	0	PPLA3	116
3114256	Parla	40.2360	-3.7675	0	PPLA3	115
2516395	Jaén	37.7692	-3.7903	0	PPLA2	113
2543549	Larache	35.1932	-6.1557	0	PPLA3	109
2544001	Ksar El Kebir	35.0004	-5.9038	0	PPL	108
3130583	Alcobendas	40.5475	-3.6420	0	PPLA3	107
2740637	Coimbra	40.2056	-8.4195	0	PPLA	106
2558470	Khemisset	33.8240	-6.0663	0	PPLA3	106
3116156	Moratalaz	40.4074	-3.6494	0	PPLX	104
2264268	Queluz	38.7566	-9.2545	0	PPL	103
2510253	Torrevieja	37.9787	-0.6822	0	PPLA3	101
2267827	Funchal	32.6657	-16.9255	0	PPLA	100
2510542	Telde	27.9924	-15.4192	0	PPLA3	100
2548526	Guelmim	28.9870	-10.0574	0	PPLA	98
2511388	San Fernando	36.4759	-6.1982	0	PPLA3	96
3118848	Las Rozas de Madrid	40.4929	-3.8737	0	PPL	95
2270503	Cacém	38.7670	-9.2979	0	PPL	93
2556272	Berrechid	33.2655	-7.5875	0	PPLA3	93
2520611	Cáceres	39.4765	-6.3722	0	PPLA2	93
7280528	Errachidia	31.9314	-4.4266	0	PPLA3	92
2514891	Lorca	37.6712	-1.7017	0	PPLA3	91
3124408	Coslada	40.4238	-3.5613	0	PPLA3	90
2518207	El Puerto de Santa María	36.5939	-6.2330	0	PPL	88
2510693	Talavera de la Reina	39.9635	-4.8308	0	PPLA3	88
2490584	Maghnia	34.8497	-1.7275	0	PPL	87
2513947	Melilla	35.2937	-2.9383	0	PPLA	86
2513076	Orihuela	38.0848	-0.9440	0	PPLA3	86
6362987	Ceuta	35.8892	-5.3204	0	PPLA	85
2548830	Al Fqih Ben Çalah	32.5021	-6.6877	0	PPL	84
2540689	Oued Zem	32.8627	-6.5736	0	PPLA3	84
2518494	El Ejido	36.7763	-2.8146	0	PPL	84
2510409	Toledo	39.8581	-4.0226	0	PPLA	84
3121070	Guadalajara	40.6286	-3.1618	0	PPLA2	83
2530048	Taourirt	34.4073	-2.8973	0	PPLA3	82
3112989	Pozuelo de Alarcón	40.4329	-3.8134	0	PPLA3	82
2511716	Roquetas de Mar	36.7642	-2.6147	0	PPLA3	82
2555467	Berkane	34.9200	-2.3200	0	PPLA3	80
2517367	Gandia	38.9667	-0.1833	0	PPLA3	80
