id	name	lat	lon	capital	code	pop
2525792	Aci Castello	37.5556	15.1454	0	PPLA3	17
2525571	Belpasso	37.5919	14.9799	0	PPLA3	16
2523180	Scordia	37.2955	14.8406	0	PPLA3	16
2525349	Carlentini	37.2807	15.0102	0	PPLA3	14
6534257	Tremestieri Etneo	37.5649	15.0786	0	PPLA3	13
2524704	Francofonte	37.2248	14.8749	0	PPLA3	12
2523850	Pedara	37.6239	15.0567	0	PPLA3	12
2525789	Aci Sant'Antonio	37.6050	15.1229	0	PPLA3	10
2522865	Trecastagni	37.6154	15.0780	0	PPLA3	10
6534276	Sant'Agata Li Battiati	37.5575	15.0800	0	PPLA3	9
2524041	Motta Sant'Anastasia	37.5121	14.9663	0	PPLA3	9
2522696	Zafferana Etnea	37.6790	15.1043	0	PPLA3	9
8948756	Canalicchio	37.5410	15.0965	0	PPL	7
2524145	Militello in Val di Catania	37.2759	14.7934	0	PPLA3	7
2524010	Nicolosi	37.6215	15.0279	0	PPLA3	7
6535327	San Pietro Clarenza	37.5688	15.0229	0	PPLA3	6
2524186	Melilli	37.1782	15.1302	0	PPLA3	6
2523320	Santa Maria di Licodia	37.6168	14.8934	0	PPLA3	6
2522777	Viagrande	37.6103	15.0979	0	PPLA3	6
6950976	Acitrezza	37.5596	15.1599	0	PPL	5
6559422	Aci Trezza	37.5639	15.1614	0	PPL	5
2523448	San Gregorio di Catania	37.5676	15.1112	0	PPLA3	5
2523280	Santa Venerina	37.6910	15.1388	0	PPLA3	5
9036389	Santa Maria la Stella	37.6235	15.1207	0	PPL	4
6535328	Valverde	37.5769	15.1242	0	PPLA3	4
8948865	Cerza	37.5430	15.1051	0	PPL	3
8948861	Carrubazza-Motta	37.5532	15.1082	0	PPL	3
6535330	Ragalna	37.6345	14.9470	0	PPLA3	3
2525793	Aci Bonaccorsi	37.5964	15.1072	0	PPLA3	3
2522726	Villasmundo	37.2513	15.0909	0	PPL	3
8948946	Maugeri	37.5861	15.1179	0	PPL	2
6535326	Camporotondo Etneo	37.5656	15.0032	0	PPLA3	2
2524384	Linera	37.6638	15.1365	0	PPL	2
2523852	Pedagaggi	37.1918	14.9365	0	PPL	2
8949319	Pennisi	37.6495	15.1238	0	PPL	1
8949187	Lavinaio-Monterosso	37.6410	15.1046	0	PPL	1
8949115	Belvedere-Piano Tavola	37.5296	14.9879	0	PPL	1
8949104	Palazzolo	37.5622	14.9299	0	PPL	1
8948994	Villaggio del Pino-Le Ginestre	37.5829	15.0038	0	PPL	1
6955475	Carruba	37.6906	15.1882	0	PPL	1
6690966	Vambolieri	37.5742	15.1602	0	PPLX	1
2525496	Brucoli	37.2819	15.1884	0	PPL	1
