id	name	lat	lon	capital	code	pop
733359	Belene	43.6459	25.1263	0	PPLA2	9
671145	Peretu	44.0500	25.0833	0	PPLA2	7
675480	Islaz	43.7201	24.7644	0	PPLA2	6
674497	Lunca	43.8333	24.7667	0	PPLA2	6
670409	Plosca	44.0333	25.1333	0	PPLA2	6
675407	Izbiceni	43.8333	24.6500	0	PPL	5
673658	Mavrodin	44.0333	25.2500	0	PPLA2	5
683111	Buzescu	44.0167	25.2333	0	PPLA2	4
670446	Plopii Slăviţeştí	43.9667	24.6833	0	PPLA2	4
666665	Slobozia-Mândra	43.9167	24.7000	0	PPLA2	4
665813	Suhaia	43.7333	25.2500	0	PPLA2	4
665199	Tia Mare	43.8667	24.6333	0	PPLA2	4
728782	Nikopol	43.7053	24.8952	0	PPLA2	4
682960	Călineşti	44.0833	25.2333	0	PPLA2	3
681908	Cilieni	43.9000	24.6167	0	PPLA2	3
680229	Crângeni	44.0333	24.7833	0	PPLA2	3
674706	Liţa	43.8000	24.8167	0	PPLA2	3
672512	Nanov	44.0000	25.3000	0	PPLA2	3
670923	Piatra	43.8167	25.1667	0	PPLA2	3
668215	Salcia	43.9500	24.9167	0	PPLA2	3
667449	Segarcea Vale	43.8167	24.8000	0	PPLA2	3
664591	Troianul	44.0000	25.0000	0	PPLA2	3
663087	Vedea	44.0833	25.0667	0	PPLA2	3
730982	Gulyantsi	43.6411	24.6937	0	PPLA2	3
684415	Bogdana	43.9333	25.0833	0	PPLA2	2
682931	Călmăţuiu	43.9667	24.8667	0	PPLA2	2
678175	Fântânele	43.7210	25.2926	0	PPLA2	2
677205	Gârcov	43.7591	24.6158	0	PPLA2	2
677096	Giuvărăşti	43.8000	24.7000	0	PPLA2	2
674723	Lisa	43.8000	25.1333	0	PPLA2	2
672314	Nenciulești	44.0349	25.2006	0	PPLA2	2
669444	Putineiu	43.9000	24.9667	0	PPLA2	2
668274	Saelele	43.8558	24.7279	0	PPLA2	2
667546	Seaca	43.7500	25.0667	0	PPLA2	2
664687	Traian	43.7667	25.0000	0	PPLA2	2
662932	Viişoara	43.7833	25.1667	0	PPLA2	2
685954	Băcălești	44.0600	24.8164	0	PPL	1
685878	Băduleasa	43.9229	24.9827	0	PPL	1
685478	Băneasa	43.9397	24.9500	0	PPL	1
685209	Beciu	44.0043	24.6657	0	PPLA2	1
683683	Brâncoveanca	43.9408	24.6934	0	PPL	1
682961	Călinești	44.0773	24.6880	0	PPL	1
681406	Ciuperceni	43.7667	24.9500	0	PPLA2	1
680226	Crângu	43.8461	25.0735	0	PPLA2	1
679297	Doanca	43.8487	24.6495	0	PPL	1
679027	Dracea	43.8491	25.0519	0	PPLA2	1
678779	Dudu	43.9790	24.6779	0	PPL	1
677769	Furculești	43.8720	25.1428	0	PPLA2	1
672903	Moldoveni	43.7777	24.7280	0	PPL	1
672487	Năvodari	43.7421	25.0941	0	PPL	1
671856	Olteanca	43.8305	24.7960	0	PPL	1
670529	Pleașov	43.8497	24.7489	0	PPL	1
670159	Poiana	43.7419	24.9524	0	PPL	1
669756	Potlogeni	43.8800	24.6309	0	PPL	1
669546	Prundu	43.8239	24.6920	0	PPL	1
667450	Segarcea-Deal	43.8255	24.8402	0	PPL	1
666380	Spătărei	43.8885	25.1365	0	PPL	1
666336	Sprâncenata	44.0833	24.6333	0	PPLA2	1
664570	Tudor Vladimirescu	43.9476	24.9062	0	PPL	1
664382	Uda-Clocociov	43.8879	24.7144	0	PPLA2	1
664378	Uda-Paciurea	43.8798	24.7238	0	PPL	1
664122	Ursa	43.7878	24.6379	0	PPL	1
11002734	Călmățuiu de Sus	44.0263	24.8123	0	PPLA2	0
