id	name	lat	lon	capital	code	pop
1508291	Chelyabinsk	55.1540	61.4291	0	PPLA	1202
499099	Samara	53.2001	50.1500	0	PPLA	1163
479561	Ufa	54.7431	55.9678	0	PPLA	1120
498677	Saratov	51.5406	46.0086	0	PPLA	844
482283	Tolyatti	53.5303	49.3461	0	PPL	702
479123	Ulyanovsk	54.3282	48.3866	0	PPLA	626
532096	Makhachkala	42.9764	47.5024	0	PPLA	596
515003	Orenburg	51.7727	55.0988	0	PPLA	564
580497	Astrakhan	46.3497	48.0408	0	PPLA	533
511565	Penza	53.2007	45.0046	0	PPLA	523
523750	Naberezhnyye Chelny	55.7255	52.4112	0	PPL	509
610611	Aktobe	50.2797	57.2072	0	PPLA	500
532288	Magnitogorsk	53.4186	59.0472	0	PPL	413
1519922	Kyzylorda	44.8528	65.5092	0	PPLA	354
601294	Nukus	42.4531	59.6103	0	PPLA	332
608668	Oral	51.2333	51.3667	0	PPLA	330
498698	Saransk	54.1838	45.1749	0	PPLA	318
1501321	Kurgan	55.4500	65.3333	0	PPLA	309
558418	Groznyy	43.3120	45.6889	0	PPLA	297
610529	Atyrau	47.1167	51.8833	0	PPLA	290
487495	Sterlitamak	53.6246	55.9502	0	PPL	267
514734	Orsk	51.2049	58.5669	0	PPL	246
521118	Nizhnekamsk	55.6366	51.8245	0	PPL	234
1519928	Kostanay	53.2144	63.6246	0	PPLA	210
579492	Balakovo	52.0278	47.8007	0	PPL	199
563464	Engels	51.4839	46.1053	0	PPL	196
462444	Zlatoust	55.1711	59.6508	0	PPL	191
484972	Syzran	53.1585	48.4681	0	PPL	189
584821	Tovuz	40.9925	45.6284	0	PPLA	177
1498894	Miass	55.0450	60.1083	0	PPL	167
601734	Daşoguz	41.8362	59.9666	0	PPLA	166
499292	Salavat	53.3837	55.9077	0	PPL	159
610612	Shevchenko	43.6481	51.1722	0	PPLA	147
1512473	Urganch	41.5534	60.6206	0	PPLA	145
582432	Al’met’yevsk	54.9044	52.3154	0	PPL	140
566199	Dimitrovgrad	54.2139	49.6184	0	PPL	132
553287	Kamyshin	50.0983	45.4160	0	PPL	128
550478	Khasavyurt	43.2487	46.5857	0	PPLA2	126
1519843	Rudnyy	52.9724	63.1106	0	PPLA2	124
518659	Novokuybyshevsk	53.0959	49.9462	0	PPL	111
515879	Oktyabrsky	54.4815	53.4710	0	PPL	108
517836	Novotroitsk	51.2030	58.3267	0	PPL	106
566532	Derbent	42.0662	48.2876	0	PPLA2	105
607610	Zhanaozen	43.3412	52.8619	0	PPL	103
1513604	Xiva	41.3856	60.3641	0	PPLA2	93
571170	Bugulma	54.5378	52.7985	0	PPL	91
537737	Kuznetsk	53.1168	46.6004	0	PPL	90
570427	Buzuluk	52.7807	52.2635	0	PPL	87
7496732	Krasnaya Glinka	53.7383	52.9392	0	PPL	85
1489246	Troitsk	54.0979	61.5773	0	PPL	82
1538634	Ozersk	55.7556	60.7028	0	PPL	81
551847	Kaspiysk	42.8817	47.6392	0	PPL	81
601323	Qŭnghirot	43.0433	58.8394	0	PPL	80
