id	name	lat	lon	capital	code	pop
480060	Tver	56.8584	35.9006	0	PPLA	420
550280	Khimki	55.9001	37.4285	0	PPLA2	239
500004	Rybinsk	58.0456	38.8381	0	PPLA2	216
463829	Zelenograd	55.9825	37.1814	0	PPL	215
496348	Severnyy	55.9358	37.5489	0	PPLX	200
523812	Mytishchi	55.9110	37.7296	0	PPLA2	160
576432	Bibirevo	55.8833	37.6000	0	PPLX	159
549479	Khoroshëvo-Mnevniki	55.7836	37.4714	0	PPLX	159
560465	Gol’yanovo	55.8230	37.8131	0	PPLX	158
487150	Strogino	55.8184	37.4122	0	PPLX	152
579464	Balashikha	55.7948	37.9479	0	PPLA2	150
563523	Elektrostal’	55.7865	38.4571	0	PPLA2	144
554233	Korolev	55.9142	37.8256	0	PPLA2	139
515024	Orekhovo-Zuyevo	55.8124	38.9915	0	PPLA2	120
520068	Noginsk	55.8649	38.4485	0	PPLA2	115
495344	Shchyolkovo	55.9250	37.9722	0	PPL	113
496638	Sergiyev Posad	56.3120	38.1387	0	PPLA2	109
554787	Izmaylovo	55.7868	37.8017	0	PPLX	104
575505	Bogorodskoye	55.8135	37.7162	0	PPLX	103
503977	Pushkino	55.9946	37.8290	0	PPLA2	102
495136	Shchukino	55.8000	37.4500	0	PPLX	102
8505053	Vostochnoe Degunino	55.8801	37.5576	0	PPLA3	95
542374	Krasnogorsk	55.8190	37.3298	0	PPLA2	92
530088	Yaroslavskiy	55.8833	37.7167	0	PPLX	91
579870	Babushkin	55.8693	37.7297	0	PPLX	86
535330	Lianozovo	55.8978	37.5868	0	PPLX	86
547523	Klin	56.3334	36.7319	0	PPLA2	80
565614	Dolgoprudnyy	55.9496	37.5018	0	PPL	68
583350	Aleksandrov	56.3952	38.7145	0	PPLA2	64
499717	Rzhev	56.2629	34.3289	0	PPLA2	62
565955	Dmitrov	56.3449	37.5204	0	PPL	61
534595	Lobnya	56.0271	37.4679	0	PPLA2	61
564719	Dubna	56.7405	37.1865	0	PPLA2	60
514284	Ostankinskiy	55.8296	37.6160	0	PPLX	60
512023	Pavlovskiy Posad	55.7819	38.6502	0	PPL	60
485630	Sviblovo	55.8500	37.6333	0	PPLX	60
490996	Solnechnogorsk	56.1833	36.9833	0	PPLA2	58
491280	Sokol	55.8000	37.5167	0	PPLX	57
491250	Sokol’niki	55.8020	37.6716	0	PPLX	57
572154	Borovichi	58.3942	33.9186	0	PPLA2	56
507338	Pokrovskoye-Streshnëvo	55.8080	37.4581	0	PPLX	55
472072	Altuf’yevskiy	55.8833	37.5833	0	PPLX	54
470252	Vyshniy Volochëk	57.5888	34.5685	0	PPLA2	53
583589	Levoberezhnyy	55.8500	37.4833	0	PPLX	52
562319	Fryazino	55.9613	38.0464	0	PPLA2	52
548652	Kimry	56.8746	37.3596	0	PPLA2	52
555111	Ivanteyevka	55.9711	37.9208	0	PPL	51
6418787	Metrogorodok	55.8096	37.7874	0	PPLX	50
543344	Kozeyevo	55.8667	37.6167	0	PPLX	50
535270	Likhobory	55.8500	37.5667	0	PPLX	50
518740	Novokhovrino	55.8667	37.5000	0	PPLH	50
477377	Vagonoremont	55.9000	37.5500	0	PPLX	50
476368	Vatutino	55.8844	37.6906	0	PPLH	50
473127	Novovladykino	55.8500	37.5833	0	PPLX	50
481985	Torzhok	57.0436	34.9622	0	PPLA2	48
545673	Konakovo	56.7015	36.7730	0	PPLA2	42
511359	Pereslavl’-Zalesskiy	56.7391	38.8597	0	PPLA2	40
501187	Rostokino	55.8333	37.6667	0	PPLX	37
479532	Uglich	57.5232	38.3226	0	PPLA2	37
555746	Istra	55.9198	36.8688	0	PPLA2	33
536206	Yubileyny	55.9333	37.8333	0	PPL	32
452949	Udomlya	57.8760	35.0070	0	PPLA2	32
523553	Nakhabino	55.8485	37.1779	0	PPL	31
548278	Kirzhach	56.1527	38.8551	0	PPLA2	30
535966	Leonovo	55.8500	37.6500	0	PPLX	30
576566	Bezhetsk	57.7842	36.7008	0	PPLA2	28
566854	Dedovsk	55.8686	37.1222	0	PPL	27
575349	Bologoye	57.8859	34.0532	0	PPLA2	25
542463	Krasnoarmeysk	56.1000	38.1333	0	PPL	25
472433	Volokolamsk	56.0336	35.9694	0	PPLA3	25
534015	Losino-Petrovskiy	55.8701	38.1932	0	PPLA2	22
489162	Staraya Kupavna	55.8080	38.1805	0	PPL	22
568808	Chernogolovka	56.0012	38.3649	0	PPLA2	20
563524	Elektrogorsk	55.8843	38.7864	0	PPL	20
549373	Khot'kovo	56.2570	37.9954	0	PPL	20
500843	Rublëvo	55.7851	37.3548	0	PPLX	20
491895	Slobodka	55.8667	37.5833	0	PPLX	20
464176	Zavety Il’icha	56.0428	37.8515	0	PPL	20
525396	Monino	55.8424	38.1936	0	PPL	19
513896	Otradnoye	55.8667	37.6000	0	PPLX	18
492448	Skhodnya	55.9481	37.2978	0	PPL	18
551986	Kashin	57.3592	37.6081	0	PPLA2	16
6931086	Peresvet	56.4230	38.1761	0	PPL	15
552977	Karabanovo	56.3167	38.7000	0	PPL	15
510364	Pestovo	58.5938	35.8024	0	PPLA2	15
507599	Pokrov	55.9180	39.1724	0	PPL	15
491352	Sofrino	56.1500	37.9333	0	PPL	15
487095	Strunino	56.3733	38.5832	0	PPL	15
