id	name	lat	lon	capital	code	pop
964137	Pretoria	-25.7449	28.1878	1	PPLC	1619
1040652	Maputo	-25.9655	32.5832	1	PPLC	1191
1039854	Matola	-25.9622	32.4589	0	PPLA	1032
1020098	Benoni	-26.1885	28.3208	0	PPL	605
949880	Tembisa	-25.9964	28.2268	0	PPL	511
1017780	Boksburg	-26.2120	28.2596	0	PPL	445
1016181	Brakpan	-26.2366	28.3694	0	PPL	305
939270	Emalahleni	-25.8713	29.2332	0	PPLA3	262
1105777	Centurion	-25.8589	28.1858	0	PPL	236
952865	Springs	-26.2500	28.4000	0	PPLX	186
976361	Middelburg	-25.7751	29.4648	0	PPLA2	154
1005646	eMbalenhle	-26.5333	29.0667	0	PPL	141
970566	Nigel	-26.4314	28.4771	0	PPL	140
1024552	Xai-Xai	-25.0519	33.6442	0	PPLA	127
965289	Polokwane	-23.9045	29.4688	0	PPLA	123
971534	Nelspruit	-25.4745	30.9703	0	PPLA	110
934995	Manzini	-26.4988	31.3800	0	PPLA	110
1028079	Ressano Garcia	-25.4428	31.9953	0	PPL	110
965528	Phalaborwa	-23.9430	31.1411	0	PPLA3	109
964315	Mokopane	-24.1944	29.0097	0	PPLA3	101
1011031	Delmas	-26.1466	28.6832	0	PPLA3	92
941966	Bela Bela	-24.8833	28.2833	0	PPL	90
1105776	Midrand	-25.9895	28.1284	0	PPL	87
981827	Louis Trichardt	-23.0438	29.9032	0	PPLA3	86
965241	Piet Retief	-27.0071	30.8132	0	PPLA3	84
934985	Mbabane	-26.3167	31.1333	1	PPLC	76
952747	Standerton	-26.9337	29.2415	0	PPLA3	74
1021086	Barberton	-25.7884	31.0532	0	PPLA3	67
997151	Heidelberg	-26.5048	28.3592	0	PPLA3	64
1048364	Chokwé	-24.5333	32.9833	0	PPLA2	63
1019760	Bethal	-26.4579	29.4655	0	PPL	60
1049861	Chibuto	-24.6867	33.5306	0	PPL	59
895269	Beitbridge	-22.2167	30.0000	0	PPL	58
1006834	Edenvale	-26.1410	28.1525	0	PPL	49
1021396	Balfour	-26.6633	28.5902	0	PPLA3	46
949224	Thohoyandou	-22.9456	30.4850	0	PPLA2	44
1005125	Ermelo	-26.5333	29.9833	0	PPLA3	41
1105726	Ekangala	-25.6962	28.7492	0	PPL	37
1001860	Giyani	-23.3025	30.7187	0	PPLA2	37
984087	Lebowakgomo	-24.2000	29.5000	0	PPL	33
970341	Nkowakowa	-23.8878	30.2871	0	PPL	30
1008261	Driefontein	-27.0177	30.4498	0	PPL	28
1015504	Bronkhorstspruit	-25.8102	28.7425	0	PPL	27
955313	Siyabuswa	-25.1132	29.0445	0	PPLA3	26
8030233	Midstream	-25.9185	28.1988	0	PPL	25
1012413	Cullinan	-25.6709	28.5236	0	PPL	25
1007514	Duiwelskloof	-23.6934	30.1400	0	PPL	24
1024701	Macia	-25.0269	33.0989	0	PPL	23
981158	Lydenburg	-25.0960	30.4439	0	PPLA3	21
988290	Komatipoort	-25.4332	31.9548	0	PPL	20
968665	Modimolle	-24.7000	28.4000	0	PPLA2	20
956767	Secunda	-26.5500	29.1667	0	PPLA2	20
946973	Tzaneen	-23.8332	30.1635	0	PPLA3	16
996930	Hendrina	-26.1588	29.7153	0	PPL	15
987202	Kriel	-26.2739	29.2253	0	PPL	15
938694	White River	-25.3318	31.0117	0	PPL	15
