id	name	lat	lon	capital	code	pop
4741616	White Settlement	32.7596	-97.4583	0	PPL	17
4697645	Highland Village	33.0918	-97.0467	0	PPL	16
4684434	Crowley	32.5790	-97.3625	0	PPL	14
4722231	Rendon	32.5763	-97.2414	0	PPL	12
4691766	Forest Hill	32.6721	-97.2692	0	PPL	12
4737676	Trophy Club	32.9979	-97.1836	0	PPL	11
4671800	Azle	32.8951	-97.5459	0	PPL	11
4722668	Richland Hills	32.8160	-97.2281	0	PPL	8
4723024	Roanoke	33.0040	-97.2258	0	PPL	7
4722925	River Oaks	32.7771	-97.3945	0	PPL	7
4702986	Kennedale	32.6468	-97.2258	0	PPL	7
4687588	Eagle Mountain	32.8935	-97.4445	0	PPL	7
7315364	Lantana	33.0907	-97.1242	0	PPL	6
4689708	Everman	32.6310	-97.2892	0	PPL	6
4676266	Briar	32.9951	-97.5428	0	PPL	5
4829219	Hickory Creek	33.1223	-97.0431	0	PPL	4
4742296	Willow Park	32.7626	-97.6506	0	PPL	4
4726971	Sansom Park	32.8060	-97.4031	0	PPL	4
4718153	Pecan Acres	32.9701	-97.4747	0	PPL	4
4704931	Lake Worth	32.8049	-97.4450	0	PPL	4
4701814	Justin	33.0848	-97.2961	0	PPL	3
4686709	Double Oak	33.0651	-97.1106	0	PPL	3
4671212	Argyle	33.1212	-97.1834	0	PPL	3
4670165	Aledo	32.6960	-97.6022	0	PPL	3
4741304	Westworth	32.7574	-97.4108	0	PPL	2
4733940	Springtown	32.9660	-97.6836	0	PPL	2
4722242	Reno	32.9443	-97.5773	0	PPL	2
4717448	Pantego	32.7143	-97.1564	0	PPL	2
4715447	Northlake	33.1273	-97.2656	0	PPL	2
4699323	Hudson Oaks	32.7571	-97.7067	0	PPL	2
4688248	Edgecliff Village	32.6576	-97.3428	0	PPL	2
4684955	Dalworthington Gardens	32.7029	-97.1553	0	PPL	2
4675146	Blue Mound	32.8565	-97.3389	0	PPL	2
6332680	New Fairview	33.0992	-97.4464	0	PPL	1
4741196	Westlake	32.9912	-97.1950	0	PPL	1
4722533	Rhome	33.0535	-97.4720	0	PPL	1
4718330	Pelican Bay	32.9210	-97.5184	0	PPL	1
4714660	Newark	33.0012	-97.4845	0	PPL	1
4704970	Lakeside	32.8224	-97.4934	0	PPL	1
4696605	Haslet	32.9749	-97.3478	0	PPL	1
4689877	Fairview	33.0193	-97.5459	0	PPL	1
4683230	Copper Canyon	33.0960	-97.0967	0	PPL	1
4675929	Boyd	33.0787	-97.5653	0	PPL	1
4672514	Bartonville	33.0732	-97.1317	0	PPL	1
4671650	Aurora	33.0607	-97.5034	0	PPL	1
4670886	Annetta	32.7093	-97.6761	0	PPL	1
