id	name	lat	lon	capital	code	pop
1787786	Yajiang	29.4548	107.3737	0	PPLA4	19
8416210	Tongle	29.4612	107.1970	0	PPLA4	18
1914235	Conglin	29.0303	106.9703	0	PPLA4	17
1817925	Qingyang	29.5274	107.2007	0	PPLA4	16
8416213	Zengfu	29.5107	106.9858	0	PPLA4	15
1815797	Changba	29.3347	107.4750	0	PPLA4	15
8549412	Jinqiao	29.0483	106.8851	0	PPLA4	14
8415952	Pingqiao	29.3738	107.3379	0	PPLA4	14
8528809	Sanquan	29.1323	107.2037	0	PPLA4	13
1914260	Fengsheng	29.5314	106.9325	0	PPLA4	13
8415951	Fenglai	29.3999	107.2965	0	PPLA4	11
8415950	Heshun	29.4123	107.4235	0	PPLA4	11
1914246	Shitan	29.1761	106.8853	0	PPLA4	11
1800490	Mingyu	29.3069	107.1179	0	PPLA4	11
8528802	Jinshan	28.9310	107.1044	0	PPLA4	10
1813166	Dayou	28.9895	107.3301	0	PPLA4	10
1793599	Taipingchang	29.4486	106.9742	0	PPLA4	10
8528798	Shixi	29.3352	107.0393	0	PPLA4	9
8528797	Fushou	29.2721	107.0742	0	PPLA4	8
1942263	Miaoya	29.4459	107.3195	0	PPLA4	8
8528807	Qingyuan	28.9498	107.3571	0	PPLA4	7
8528805	Toudu	28.9377	107.1820	0	PPLA4	7
8528801	Minzhu	29.3631	107.1671	0	PPLA4	7
8528794	Nanzhushan	29.2379	107.1834	0	PPLA4	7
8528793	Zhongqiao	29.3280	107.3037	0	PPLA4	7
1804174	Lengshuiguan	29.3816	107.1438	0	PPLA4	7
12489683	Shanwangping	29.1475	107.3120	0	PPLA4	6
8528800	Muliang	29.2162	107.0223	0	PPLA4	6
8528796	Fengyan	29.2974	107.1519	0	PPLA4	6
8528795	Shiqiang	29.2743	107.2039	0	PPLA4	6
8528792	Qilong	29.3550	107.2209	0	PPLA4	6
8416232	Wulingshan	29.5304	107.5597	0	PPLA4	6
1914245	Shentong	29.1786	106.9308	0	PPLA4	6
1817440	Baisha	29.3722	106.9258	0	PPLA4	6
12489684	Shilian	29.0687	106.9245	0	PPLA4	5
12489682	Lixianghu	29.3594	106.9742	0	PPLA4	5
12489681	Ganfeng	29.4166	107.0067	0	PPLA4	5
8528799	Hetu	29.3090	107.0289	0	PPLA4	5
8415953	Baiyun	29.3131	107.4185	0	PPLA4	5
8415955	Zhaojia	29.2662	107.5495	0	PPLA4	3
8415954	Tiekuang	29.2397	107.4381	0	PPLA4	3
