id	name	lat	lon	capital	code	pop
3085941	Sierpc	52.8568	19.6691	0	PPLA2	18
3093268	Lipno	52.8444	19.1785	0	PPLA3	14
3094981	Kowal	52.5302	19.1477	0	PPLA3	3
3085802	Skępe	52.8680	19.3560	0	PPLA3	3
3100266	Dobrzyń nad Wisłą	52.6381	19.3188	0	PPLA3	2
3101004	Czerniewice	52.5116	19.0869	0	PPL	1
3098575	Gozdowo	52.7246	19.6850	0	PPLA3	1
3092195	Maszewo Duże	52.5803	19.6290	0	PPL	1
3083365	Tłuchowo	52.7471	19.4656	0	PPLA3	1
3082310	Wielgie	52.7408	19.2635	0	PPLA3	1
7535565	Biała	52.6052	19.6496	0	PPLA3	0
3102513	Brudzeń Duży	52.6688	19.5040	0	PPLA3	0
3101726	Choceń	52.4862	19.0134	0	PPLA3	0
3099720	Fabianki	52.7193	19.1094	0	PPLA3	0
3090528	Nowy Duninów	52.5827	19.4800	0	PPLA3	0
