id	name	lat	lon	capital	code	pop
667121	Simeria	45.8500	23.0167	0	PPLA2	13
683030	Călan	45.7333	22.9833	0	PPLA2	12
676277	Haţeg	45.6167	22.9500	0	PPLA2	10
677520	Geoagiu	45.9167	23.2000	0	PPLA2	5
685770	Băiţa	46.0333	22.9000	0	PPLA2	4
684995	Beriu	45.7833	23.1833	0	PPLA2	3
683553	Bucium-Orlea	45.5833	22.9667	0	PPL	3
682287	Certeju de Sus	45.9667	22.9667	0	PPLA2	3
679267	Dobra	45.9167	22.5667	0	PPLA2	3
675670	Ilia	45.9333	22.6500	0	PPLA2	3
666524	Şoimuş	45.9167	22.9000	0	PPLA2	3
684103	Boşorod	45.6833	23.0833	0	PPLA2	2
676314	Hărău	45.9000	22.9500	0	PPLA2	2
671753	Orăştioara de Sus	45.7333	23.1667	0	PPLA2	2
669183	Rapoltu Mare	45.8667	23.0667	0	PPLA2	2
665268	Teliucu Inferior	45.7167	22.8833	0	PPLA2	2
663018	Veţel	45.9000	22.8167	0	PPLA2	2
685932	Băcia	45.8000	23.0167	0	PPLA2	1
685582	Balşa	46.0333	23.1167	0	PPLA2	1
683873	Brănişca	45.9167	22.7833	0	PPLA2	1
680152	Cristur	45.8294	22.9432	0	PPL	1
679478	Densuş	45.5833	22.8000	0	PPL	1
677481	Ghelari	45.7167	22.7833	0	PPLA2	1
676296	Hărțăgani	46.0501	22.9218	0	PPL	1
674426	Lunca Cernii de Jos	45.6333	22.6167	0	PPL	1
673737	Mărtineşti	45.8167	23.1333	0	PPLA2	1
671050	Peștișu Mare	45.8019	22.9270	0	PPL	1
671049	Peştişu Mic	45.8000	22.8833	0	PPLA2	1
669649	Pricaz	45.8593	23.1727	0	PPL	1
669360	Răchitova	45.6000	22.7500	0	PPLA2	1
664459	Turdaş	45.8500	23.1167	0	PPLA2	1
663244	Vălişoara	46.0500	22.8500	0	PPLA2	1
662457	Vorţa	46.0167	22.6833	0	PPLA2	1
682391	Cerbăl	45.7833	22.7167	0	PPLA2	0
681578	Cârjiţi	45.8500	22.8333	0	PPLA2	0
674906	Lelese	45.7333	22.7000	0	PPLA2	0
666939	Sântămăria-Orlea	45.5887	22.9704	0	PPLA2	0
664751	Topliţa	45.6833	22.7833	0	PPLA2	0
