id	name	lat	lon	capital	code	pop
265107	Anatolí	39.6353	20.8658	0	PPL	9
10175086	Kardamítsia	39.6782	20.8196	0	PPL	3
262757	Eleoúsa	39.7064	20.7925	0	PPLA3	3
260420	Katsikás	39.6228	20.8876	0	PPL	3
10175092	Eksochí	39.6874	20.8224	0	PPL	2
255760	Paramythiá	39.4711	20.5111	0	PPLA3	2
255646	Pediní	39.5999	20.8426	0	PPL	2
10175091	Tsiflikópoulo	39.6562	20.8388	0	PPL	1
258949	Koutselió	39.5881	20.9120	0	PPL	1
256499	Neochorópoulo	39.6255	20.8356	0	PPL	1
255585	Pérama	39.6933	20.8466	0	PPL	1
254253	Rodotópi	39.7082	20.7266	0	PPL	1
253272	Stavráki	39.6561	20.8181	0	PPL	1
251749	Vounoplagiá	39.6916	20.7860	0	PPL	1
261298	Kalpáki	39.8878	20.6239	0	PPLA3	0
