id	name	lat	lon	capital	code	pop
2869994	Mölln	53.6170	10.6874	0	PPL	18
2850132	Ratzeburg	53.6996	10.7726	0	PPLA3	13
2912481	Hagenow	53.4313	11.1916	0	PPL	12
2880181	Lauenburg	53.3720	10.5565	0	PPL	11
2946821	Boizenburg	53.3815	10.7238	0	PPL	10
2923410	Gadebusch	53.7014	11.1168	0	PPL	6
2942627	Büchen	53.4801	10.6176	0	PPLA4	5
2807335	Wittenburg	53.5060	11.0805	0	PPL	5
2805193	Zarrentin	53.5508	10.9155	0	PPL	3
2950189	Berkenthin	53.7333	10.6500	0	PPLA4	2
2942992	Brüsewitz	53.6759	11.2438	0	PPL	2
2944608	Breitenfelde	53.6059	10.6334	0	PPLA4	1
2934643	Dümmer	53.5763	11.2050	0	PPL	1
2913880	Gudow	53.5556	10.7702	0	PPLA4	1
2913446	Güster	53.5385	10.6761	0	PPLA4	1
2892448	Kastorf	53.7457	10.5672	0	PPLA4	1
2874710	Lützow	53.6534	11.1758	0	PPL	1
2861774	Nostorf	53.4066	10.6541	0	PPL	1
2861598	Nusse	53.6565	10.5839	0	PPLA4	1
2845858	Roggendorf	53.6929	11.0144	0	PPL	1
2838955	Schlagsdorf	53.7336	10.8256	0	PPL	1
