id	name	lat	lon	capital	code	pop
3060242	Fiľakovo	48.2676	19.8247	0	PPLA3	10
723365	Tornaľa	48.4192	20.3257	0	PPL	7
3058083	Poltár	48.4309	19.7941	0	PPLA2	6
722803	Arló	48.1833	20.2667	0	PPL	4
722424	Bélapátfalva	48.0500	20.3667	0	PPLA2	3
722057	Borsodnádasd	48.1167	20.2500	0	PPL	3
3050572	Karancslapujtő	48.1500	19.7333	0	PPL	2
3050459	Kazár	48.0495	19.8614	0	PPL	2
3045201	Somoskőújfalu	48.1637	19.8230	0	PPL	2
716439	Pétervására	48.0167	20.1000	0	PPLA2	2
3050573	Karancskeszi	48.1635	19.6969	0	PPL	1
3048291	Mátranovák	48.0381	19.9826	0	PPL	1
3048282	Mátraterenye	48.0327	19.9476	0	PPL	1
721022	Farkaslyuk	48.1833	20.3167	0	PPL	1
719668	Járdánháza	48.1500	20.2500	0	PPL	1
714951	Tarnalelesz	48.0500	20.1833	0	PPL	1
