id	name	lat	lon	capital	code	pop
2992671	Montereau-Fault-Yonne	48.3833	2.9500	0	PPL	16
2968511	Villeneuve-sur-Yonne	48.0825	3.2969	0	PPL	5
2991842	Moret-sur-Loing	48.3724	2.8171	0	PPL	4
2988475	Paron	48.1789	3.2508	0	PPL	4
3022911	Courtenay	48.0390	3.0585	0	PPL	3
2986092	Pont-sur-Yonne	48.2830	3.2020	0	PPL	3
2981060	Saint-Clément	48.2172	3.2961	0	PPL	3
2978622	Saint-Mammès	48.3846	2.8158	0	PPL	3
2970679	Varennes-sur-Seine	48.3730	2.9257	0	PPL	3
3030460	Bray-sur-Seine	48.4137	3.2385	0	PPL	2
3028806	Cannes-Écluse	48.3630	2.9875	0	PPL	2
3027103	Champigny	48.3167	3.1333	0	PPL	2
3020401	Écuelles	48.3564	2.8234	0	PPL	2
3020335	Égreville	48.1761	2.8728	0	PPL	2
3008977	La Grande-Paroisse	48.3868	2.9016	0	PPL	2
2979770	Saint-Germain-Laval	48.3997	2.9978	0	PPL	2
2979080	Saint-Julien-du-Sault	48.0319	3.2956	0	PPL	2
2969749	Vernou-la-Celle-sur-Seine	48.3879	2.8472	0	PPL	2
2968554	Villeneuve-la-Guyard	48.3409	3.0618	0	PPL	2
3027726	Cézy	47.9926	3.3407	0	PPL	1
3026107	Châtenay-sur-Seine	48.4184	3.0947	0	PPL	1
3025432	Chéroy	48.2008	3.0001	0	PPL	1
3023010	Courlon-sur-Yonne	48.3393	3.1666	0	PPL	1
3020334	Égriselles-le-Bocage	48.1210	3.1823	0	PPL	1
3014574	Gron	48.1597	3.2635	0	PPL	1
2997548	Lorrez-le-Bocage-Préaux	48.2333	2.9000	0	PPL	1
2996693	Maillot	48.1756	3.3078	0	PPL	1
2996477	Malay-le-Grand	48.1759	3.3419	0	PPL	1
2995565	Marolles-sur-Seine	48.3866	3.0356	0	PPL	1
2992410	Montigny-Lencoup	48.4516	3.0650	0	PPL	1
2978288	Saint-Martin-du-Tertre	48.2166	3.2615	0	PPL	1
2976704	Saint-Valérien	48.1780	3.0952	0	PPL	1
2976415	Salins	48.4216	3.0213	0	PPL	1
2974937	Sergines	48.3420	3.2621	0	PPL	1
2974115	Soucy	48.2496	3.3239	0	PPL	1
2972710	Thorigny-sur-Oreuse	48.2930	3.4013	0	PPL	1
2969734	Véron	48.1285	3.3077	0	PPL	1
2968869	Villeblevin	48.3245	3.0804	0	PPL	1
2968026	Vinneuf	48.3479	3.1401	0	PPL	1
2967631	Voulx	48.2820	2.9675	0	PPL	1
