id	name	lat	lon	capital	code	pop
3196864	Kutina	45.4750	16.7819	0	PPLA2	12
3193420	Petrinja	45.4375	16.2900	0	PPLA2	12
3203657	Kozarska Dubica	45.1767	16.8094	0	PPLA2	9
3211929	Knežica	45.1055	16.6767	0	PPL	4
3203655	Kostajnica	45.2196	16.5393	0	PPLA2	4
3192724	Popovača	45.5697	16.6250	0	PPLA2	3
3201928	Dobrljin	45.1511	16.4787	0	PPL	3
3194858	Mošćenica	45.4383	16.3611	0	PPL	2
3203138	Budaševo	45.4747	16.4367	0	PPL	1
3197594	Hrvatska Kostajnica	45.2317	16.5392	0	PPLA2	1
3191723	Repušnica	45.4928	16.7308	0	PPL	1
3189498	Sunja	45.3685	16.5670	0	PPLA2	1
3187415	Voloder	45.5481	16.6789	0	PPL	1
3201110	Hrvatska Dubica	45.1911	16.8003	0	PPLA2	0
