id	name	lat	lon	capital	code	pop
3177099	Fermo	43.1630	13.7227	0	PPLA2	18
3171848	Osimo	43.4854	13.4822	0	PPLA3	16
3170073	Porto San Giorgio	43.1778	13.7941	0	PPLA3	15
3179697	Castelfidardo	43.4592	13.5504	0	PPLA3	14
3169540	Recanati	43.4038	13.5538	0	PPLA3	14
3172896	Montegranaro	43.2310	13.6305	0	PPLA3	11
3170075	Porto Recanati	43.4330	13.6616	0	PPLA3	10
3178014	Corridonia	43.2468	13.5069	0	PPLA3	8
3174567	Loreto	43.4362	13.6123	0	PPLA3	7
3170076	Porto Potenza Picena	43.3575	13.6975	0	PPL	7
3172756	Monte San Giusto	43.2356	13.5932	0	PPLA3	6
3172720	Monte Urano	43.1904	13.6618	0	PPLA3	6
3181102	Camerano	43.5277	13.5526	0	PPLA3	5
3167333	Sant'Elpidio a Mare	43.2302	13.6882	0	PPLA3	5
8948807	Borgo Stazione	43.2846	13.6442	0	PPL	4
7535964	Trodica	43.2746	13.5937	0	PPL	4
3170023	Potenza Picena	43.3663	13.6225	0	PPLA3	4
8948852	Casette d'Ete	43.2538	13.6832	0	PPL	3
8948849	Lido di Fermo	43.2056	13.7847	0	PPL	3
8659130	Santa Maria Apparente	43.2966	13.6922	0	PPL	3
3183411	Agugliano	43.5437	13.3857	0	PPLA3	3
9036361	Marina di Altidona	43.1060	13.8345	0	PPL	2
8948983	San Tommaso Tre Archi	43.2277	13.7750	0	PPL	2
8948959	Villa Musone	43.4462	13.6031	0	PPL	2
8948934	Piediripa	43.2775	13.4871	0	PPL	2
3178592	Civitanova Alta	43.3162	13.6798	0	PPL	2
3175770	Grottazzolina	43.1188	13.6069	0	PPLA3	2
3173315	Mogliano	43.1875	13.4912	0	PPLA3	2
3173006	Montecassiano	43.3652	13.4395	0	PPLA3	2
3172935	Montefano	43.4098	13.4369	0	PPLA3	2
3172901	Montegiorgio	43.1299	13.5392	0	PPLA3	2
3170357	Polverigi	43.5288	13.3829	0	PPLA3	2
3166570	Sforzacosta	43.2568	13.4228	0	PPL	2
3166498	Sirolo	43.5225	13.6150	0	PPLA3	2
3164162	Villa Potenza	43.3215	13.4265	0	PPL	2
9036380	Piane di Montegiorgio	43.1159	13.5667	0	PPL	1
9036118	Loreto Stazione	43.4479	13.6202	0	PPL	1
8949388	Villa San Filippo	43.2598	13.5934	0	PPL	1
8949357	Cascinare	43.2643	13.7118	0	PPL	1
8949345	Padiglione	43.4690	13.4626	0	PPL	1
8949217	Campiglione	43.1763	13.6704	0	PPL	1
8949155	Zona Industriale	43.2615	13.4883	0	PPL	1
8949143	Piane	43.0970	13.4950	0	PPL	1
8949140	Campocavallo	43.4612	13.4968	0	PPL	1
8949089	San Biagio	43.5160	13.4964	0	PPL	1
8949086	Casette Verdini	43.2510	13.4016	0	PPL	1
6956139	Marcelli	43.4920	13.6255	0	PPL	1
3180694	Capodarco	43.1898	13.7593	0	PPL	1
3174557	Loro Piceno	43.1644	13.4116	0	PPLA3	1
3173066	Montappone	43.1362	13.4693	0	PPLA3	1
3172961	Montecosaro	43.3162	13.6376	0	PPLA3	1
3172860	Montelupone	43.3427	13.5707	0	PPLA3	1
3172752	Monte San Pietrangeli	43.1896	13.5772	0	PPLA3	1
3172564	Morrovalle	43.3183	13.5953	0	PPLA3	1
3172157	Numana	43.5114	13.6212	0	PPLA3	1
3172109	Offagna	43.5259	13.4408	0	PPLA3	1
3171339	Pedaso	43.0984	13.8408	0	PPLA3	1
3171095	Petriolo	43.2214	13.4617	0	PPLA3	1
3166619	Servigliano	43.0799	13.4927	0	PPLA3	1
3165423	Torre San Patrizio	43.1831	13.6111	0	PPLA3	1
3165033	Urbisaglia	43.1930	13.3747	0	PPLA3	1
3180972	Campofilone	43.0810	13.8215	0	PPLA3	0
3177244	Falerone	43.1043	13.4719	0	PPLA3	0
3176604	Francavilla d'Ete	43.1884	13.5403	0	PPLA3	0
3173764	Massa Fermana	43.1469	13.4760	0	PPLA3	0
3172765	Monterubbiano	43.0856	13.7191	0	PPLA3	0
3169604	Rapagnano	43.1598	13.5887	0	PPLA3	0
