id	name	lat	lon	capital	code	pop
4747554	Big Stone Gap	36.8818	-82.7471	0	PPL	5
4829341	Wise	36.9759	-82.5757	0	PPLA2	3
4776585	Norton	36.9334	-82.6291	0	PPLA2	3
4751296	Castlewood	36.8901	-82.2796	0	PPL	2
4313346	Whitesburg	37.1184	-82.8268	0	PPLA2	2
4792599	Weber City	36.6229	-82.5621	0	PPL	1
4760593	Gate City	36.6379	-82.5810	0	PPLA2	1
4756549	Dryden	36.7776	-82.9416	0	PPL	1
4753409	Coeburn	36.9440	-82.4640	0	PPL	1
4753218	Clintwood	37.1501	-82.4560	0	PPLA2	1
4744575	Appalachia	36.9068	-82.7818	0	PPL	1
