id	name	lat	lon	capital	code	pop
4168563	Pine Ridge	28.9383	-82.4734	0	PPL	9
4151163	Citrus Springs	28.9975	-82.4707	0	PPL	8
4178419	Williston Highlands	29.3405	-82.5415	0	PPL	2
4178414	Williston	29.3875	-82.4468	0	PPL	2
4163296	Manatee Road	29.5130	-82.9143	0	PPL	2
4150733	Chiefland	29.4750	-82.8598	0	PPL	2
7259697	East Bronson	29.4593	-82.5904	0	PPL	1
4159702	Inglis	29.0302	-82.6687	0	PPL	1
4153790	Dunnellon	29.0491	-82.4609	0	PPL	1
4148957	Bronson	29.4477	-82.6423	0	PPLA2	1
4146219	Archer	29.5300	-82.5190	0	PPL	1
