id	name	lat	lon	capital	code	pop
1703115	Malanday	14.7169	120.9581	0	PPL	19
1720052	Calumpang	14.6228	121.0897	0	PPL	15
7091134	Mariana	14.6172	121.0361	0	PPL	11
1689954	Del Monte	14.6418	121.0177	0	PPL	11
1691812	Real	14.6640	121.6041	0	PPL	9
1686737	Sibul	15.1690	121.0616	0	PPL	8
7091079	Bungad	14.6481	121.0240	0	PPL	7
1719699	Camias	15.1668	120.9742	0	PPL	7
1682787	Tartaro	15.1667	121.0167	0	PPL	5
1680312	Umiray	15.2206	121.4111	0	PPL	5
1729047	Bagong Barrio	14.8899	120.9410	0	PPL	4
1728401	Balasing	14.8545	121.0127	0	PPL	4
1726245	Batasan Bata	15.1444	120.9408	0	PPL	4
1724641	Bituñgol	14.8833	121.0333	0	PPL	4
1720050	Calumpang	15.1740	121.0249	0	PPL	4
1697622	Niugan	14.9461	120.9672	0	PPL	4
1688488	San Roque	15.0095	120.9383	0	PPL	4
1731757	Akle	15.0482	121.0733	0	PPL	3
1714865	Diliman Primero	15.0247	120.9521	0	PPL	3
1714446	Doña Remedios Trinidad	15.0000	121.0833	0	PPLA3	3
1713024	General Nakar	14.7637	121.6356	0	PPL	3
1712133	Gumian	14.7101	121.6187	0	PPL	3
1704770	Maasim	14.9955	121.0308	0	PPL	3
1697624	Niugan	14.6644	120.9553	0	PPL	3
1693603	Pinambaran	15.2023	120.9780	0	PPL	3
1692550	Pulo	14.9622	121.0147	0	PPL	3
1727111	Banugao	14.7483	121.6184	0	PPL	2
1722821	Bulualto	15.2213	120.9533	0	PPL	2
1708774	Kiloloran	14.6357	121.6062	0	PPL	2
1700774	Masalipit	15.1481	121.0373	0	PPL	2
1693092	Pulo	14.7146	121.6329	0	PPL	2
1692522	Pulong Sampalok	14.9611	121.0609	0	PPL	2
1688091	Santa Lucia	15.2097	121.0061	0	PPL	2
1680226	Upig	15.0255	120.9919	0	PPL	2
