id	name	lat	lon	capital	code	pop
3991547	Pueblo Yaqui	27.3552	-110.0344	0	PPL	14
3980161	Villa Juárez	27.1285	-109.8392	0	PPLA2	13
4007210	El Tobarito	27.3706	-109.8938	0	PPL	9
8858173	Marte R. Gómez (Tobarito)	27.3678	-109.8858	0	PPL	8
3970634	Vicam	27.6435	-110.2935	0	PPL	8
4013593	Cocorit	27.5752	-109.9591	0	PPL	7
3970558	San Ignacio Río Muerto	27.4166	-110.2458	0	PPLA2	7
3970561	Francisco Javier Mina	27.4622	-110.1089	0	PPL	6
8754520	Providencia	27.5122	-109.9908	0	PPL	4
4017758	Bácum	27.5514	-110.0833	0	PPLA2	4
3986396	San José de Bacum	27.5148	-110.1431	0	PPL	4
3991203	Quetchehueca	27.2636	-109.9492	0	PPL	3
8858510	Cuauhtémoc (Campo Cinco)	27.4333	-110.0167	0	PPL	2
4013316	Antonio Rosales	27.3511	-109.8531	0	PPL	2
3993394	Paredón Colorado	27.0793	-109.9336	0	PPL	2
3993387	El Paredoncito	27.0592	-109.9129	0	PPL	2
3991691	Primero de Mayo	27.3882	-110.1216	0	PPL	2
8859539	Progreso (Campo 47)	27.3403	-110.0936	0	PPL	1
8859132	31 de Octubre	27.2958	-110.0375	0	PPL	1
8858840	Estación Corral	27.6289	-109.9661	0	PPL	1
4015831	Mora Villalobos	27.5114	-110.0561	0	PPL	1
4013478	Allende	27.1920	-109.9073	0	PPL	1
4013392	Jecopaco	27.1983	-109.7695	0	PPL	1
3998357	Loma de Bácum	27.5871	-110.0860	0	PPL	1
3998356	Loma de Guamúchil	27.6116	-109.9873	0	PPL	1
3984082	Santa María del Buáraje	27.3012	-109.8026	0	PPL	1
3980293	Vicente Guerrero	27.5379	-109.9770	0	PPL	1
