id	name	lat	lon	capital	code	pop
3050212	Keszthely	46.7681	17.2432	0	PPLA2	19
3044141	Tapolca	46.8815	17.4412	0	PPLA2	17
3048456	Marcali	46.5850	17.4120	0	PPLA2	11
3042603	Zalaszentgrót	46.9447	17.0792	0	PPLA2	7
3045070	Sümeg	46.9770	17.2821	0	PPL	6
3051477	Hévíz	46.7903	17.1841	0	PPL	4
3055730	Badacsonytomaj	46.8071	17.5139	0	PPL	2
3054456	Csabrendek	47.0136	17.2911	0	PPL	2
3052069	Gyenesdiás	46.7706	17.2866	0	PPL	2
3050204	Kéthely	46.6461	17.3936	0	PPL	2
3055586	Balatonberény	46.7070	17.3201	0	PPL	1
3055575	Balatonfenyves	46.7154	17.4922	0	PPL	1
3054164	Cserszegtomaj	46.8017	17.2210	0	PPL	1
3046800	Pacsa	46.7198	17.0140	0	PPL	1
3045520	Sármellék	46.7122	17.1686	0	PPL	1
3043671	Türje	46.9837	17.1074	0	PPL	1
3042746	Vonyarcvashegy	46.7574	17.3117	0	PPL	1
